step,description,value
token_15_dim_178,Dimension 178,-0.07351288199424744
token_15_dim_179,Dimension 179,-0.05754327028989792
token_15_dim_180,Dimension 180,0.09340725839138031
token_15_dim_181,Dimension 181,0.022152826189994812
token_15_dim_182,Dimension 182,-0.08249576389789581
token_15_dim_183,Dimension 183,-0.008691199123859406
token_15_dim_184,Dimension 184,0.04865775629878044
token_15_dim_185,Dimension 185,-0.14210699498653412
token_15_dim_186,Dimension 186,0.017191775143146515
token_15_dim_187,Dimension 187,-0.18509206175804138
token_15_dim_188,Dimension 188,0.08500000089406967
token_15_dim_189,Dimension 189,0.03734650835394859
token_15_dim_190,Dimension 190,-0.20803475379943848
token_15_dim_191,Dimension 191,-0.08157257735729218
token_15_dim_192,Dimension 192,-0.059871286153793335
token_15_dim_193,Dimension 193,0.039091430604457855
token_15_dim_194,Dimension 194,-0.20383146405220032
token_15_dim_195,Dimension 195,0.03534574806690216
token_15_dim_196,Dimension 196,-0.16918855905532837
token_15_dim_197,Dimension 197,0.009374873712658882
token_15_dim_198,Dimension 198,0.3336533010005951
token_15_dim_199,Dimension 199,-0.15633878111839294
token_15_dim_200,Dimension 200,-0.05038662999868393
token_15_dim_201,Dimension 201,0.1268250197172165
token_15_dim_202,Dimension 202,0.25935637950897217
token_15_dim_203,Dimension 203,0.04323604330420494
token_15_dim_204,Dimension 204,-0.16013753414154053
token_15_dim_205,Dimension 205,-0.23085959255695343
token_15_dim_206,Dimension 206,0.1803865283727646
token_15_dim_207,Dimension 207,-0.0769708901643753
token_15_dim_208,Dimension 208,0.31993579864501953
token_15_dim_209,Dimension 209,0.1985905021429062
token_15_dim_210,Dimension 210,-0.07566358149051666
token_15_dim_211,Dimension 211,0.0512315072119236
token_15_dim_212,Dimension 212,0.2104002833366394
token_15_dim_213,Dimension 213,0.013041581958532333
token_15_dim_214,Dimension 214,0.3621661067008972
token_15_dim_215,Dimension 215,-0.035689711570739746
token_15_dim_216,Dimension 216,-0.2938697934150696
token_15_dim_217,Dimension 217,0.5045822262763977
token_15_dim_218,Dimension 218,-0.0881824791431427
token_15_dim_219,Dimension 219,-0.043460749089717865
token_15_dim_220,Dimension 220,0.156301811337471
token_15_dim_221,Dimension 221,0.037850722670555115
token_15_dim_222,Dimension 222,0.043509263545274734
token_15_dim_223,Dimension 223,0.08956070989370346
token_15_dim_224,Dimension 224,-0.015466174110770226
token_15_dim_225,Dimension 225,0.055108364671468735
token_15_dim_226,Dimension 226,-0.1864762157201767
token_15_dim_227,Dimension 227,0.2329438477754593
token_15_dim_228,Dimension 228,-0.12258809059858322
token_15_dim_229,Dimension 229,0.07498429715633392
token_15_dim_230,Dimension 230,0.035422392189502716
token_15_dim_231,Dimension 231,-0.15675385296344757
token_15_dim_232,Dimension 232,0.548152506351471
token_15_dim_233,Dimension 233,0.014996372163295746
token_15_dim_234,Dimension 234,0.5592959523200989
token_15_dim_235,Dimension 235,-0.10902875661849976
token_15_dim_236,Dimension 236,-0.08726678043603897
token_15_dim_237,Dimension 237,-0.2753029465675354
token_15_dim_238,Dimension 238,0.09618940949440002
token_15_dim_239,Dimension 239,0.0331810787320137
token_15_dim_240,Dimension 240,-0.19202394783496857
token_15_dim_241,Dimension 241,-0.029260627925395966
token_15_dim_242,Dimension 242,-0.20394504070281982
token_15_dim_243,Dimension 243,0.25005990266799927
token_15_dim_244,Dimension 244,0.2792377173900604
token_15_dim_245,Dimension 245,-0.000670027919113636
token_15_dim_246,Dimension 246,0.21386000514030457
token_15_dim_247,Dimension 247,-0.20225536823272705
token_15_dim_248,Dimension 248,-0.024756304919719696
token_15_dim_249,Dimension 249,-0.1494157463312149
token_15_dim_250,Dimension 250,0.07180560380220413
token_15_dim_251,Dimension 251,0.09402582794427872
token_15_dim_252,Dimension 252,-0.016062546521425247
token_15_dim_253,Dimension 253,0.34978482127189636
token_15_dim_254,Dimension 254,0.060559071600437164
token_15_dim_255,Dimension 255,0.15819434821605682
token_16,Token: יִ,Contribution to sum
token_16_dim_0,Dimension 0,-0.06567174196243286
token_16_dim_1,Dimension 1,-0.053067684173583984
token_16_dim_2,Dimension 2,0.41861093044281006
token_16_dim_3,Dimension 3,-0.47630342841148376
token_16_dim_4,Dimension 4,0.2575424909591675
token_16_dim_5,Dimension 5,-0.19652801752090454
token_16_dim_6,Dimension 6,-0.0846867486834526
token_16_dim_7,Dimension 7,-0.02589510940015316
token_16_dim_8,Dimension 8,0.16204696893692017
token_16_dim_9,Dimension 9,-0.06411336362361908
token_16_dim_10,Dimension 10,-0.3107667863368988
token_16_dim_11,Dimension 11,-0.13122908771038055
token_16_dim_12,Dimension 12,0.21001805365085602
token_16_dim_13,Dimension 13,-0.15191048383712769
token_16_dim_14,Dimension 14,-0.20922943949699402
token_16_dim_15,Dimension 15,-0.24296756088733673
token_16_dim_16,Dimension 16,0.007274813950061798
token_16_dim_17,Dimension 17,0.179597407579422
token_16_dim_18,Dimension 18,-0.012549061328172684
token_16_dim_19,Dimension 19,-0.21405304968357086
token_16_dim_20,Dimension 20,-0.05576225742697716
token_16_dim_21,Dimension 21,-0.08085891604423523
token_16_dim_22,Dimension 22,-0.011172549799084663
token_16_dim_23,Dimension 23,-0.18455392122268677
token_16_dim_24,Dimension 24,-0.20335796475410461
token_16_dim_25,Dimension 25,0.2726173996925354
token_16_dim_26,Dimension 26,0.2661396265029907
token_16_dim_27,Dimension 27,0.09364443272352219
token_16_dim_28,Dimension 28,0.04191530495882034
token_16_dim_29,Dimension 29,-0.15200917422771454
token_16_dim_30,Dimension 30,0.5279507040977478
token_16_dim_31,Dimension 31,-0.16818083822727203
token_16_dim_32,Dimension 32,0.15733131766319275
token_16_dim_33,Dimension 33,0.0510115921497345
token_16_dim_34,Dimension 34,-0.007730931043624878
token_16_dim_35,Dimension 35,-0.4045151472091675
token_16_dim_36,Dimension 36,0.12752074003219604
token_16_dim_37,Dimension 37,0.10821419209241867
token_16_dim_38,Dimension 38,-0.08337391167879105
token_16_dim_39,Dimension 39,0.7039419412612915
token_16_dim_40,Dimension 40,0.26512575149536133
token_16_dim_41,Dimension 41,0.42682284116744995
token_16_dim_42,Dimension 42,0.036720529198646545
token_16_dim_43,Dimension 43,-0.07530126720666885
token_16_dim_44,Dimension 44,-0.150371253490448
token_16_dim_45,Dimension 45,0.007438674569129944
token_16_dim_46,Dimension 46,-0.08077798038721085
token_16_dim_47,Dimension 47,0.04262891784310341
token_16_dim_48,Dimension 48,-0.08125898241996765
token_16_dim_49,Dimension 49,-0.13770145177841187
token_16_dim_50,Dimension 50,0.08009558916091919
token_16_dim_51,Dimension 51,-0.15216639637947083
token_16_dim_52,Dimension 52,-0.0527309849858284
token_16_dim_53,Dimension 53,0.006116732954978943
token_16_dim_54,Dimension 54,0.09515321254730225
token_16_dim_55,Dimension 55,0.23212286829948425
token_16_dim_56,Dimension 56,-0.12224812060594559
token_16_dim_57,Dimension 57,-0.02484065666794777
token_16_dim_58,Dimension 58,0.02577545866370201
token_16_dim_59,Dimension 59,0.015279117971658707
token_16_dim_60,Dimension 60,0.3658241629600525
token_16_dim_61,Dimension 61,0.16117119789123535
token_16_dim_62,Dimension 62,-0.06990326941013336
token_16_dim_63,Dimension 63,0.11770486831665039
token_16_dim_64,Dimension 64,0.010776817798614502
token_16_dim_65,Dimension 65,-0.09355603903532028
token_16_dim_66,Dimension 66,-0.03957105055451393
token_16_dim_67,Dimension 67,-0.19800086319446564
token_16_dim_68,Dimension 68,0.012338392436504364
token_16_dim_69,Dimension 69,0.0625637099146843
token_16_dim_70,Dimension 70,0.09588784724473953
token_16_dim_71,Dimension 71,-0.14093482494354248
token_16_dim_72,Dimension 72,-0.0011057816445827484
token_16_dim_73,Dimension 73,-0.1518820971250534
token_16_dim_74,Dimension 74,-0.2975306808948517
token_16_dim_75,Dimension 75,0.15617866814136505
token_16_dim_76,Dimension 76,-0.20375022292137146
token_16_dim_77,Dimension 77,-0.10896874219179153
token_16_dim_78,Dimension 78,-0.2487240731716156
token_16_dim_79,Dimension 79,0.07295384258031845
token_16_dim_80,Dimension 80,-0.06559193134307861
token_16_dim_81,Dimension 81,-0.1797880232334137
token_16_dim_82,Dimension 82,-0.03014834225177765
token_16_dim_83,Dimension 83,-0.1743236929178238
token_16_dim_84,Dimension 84,0.010800033807754517
token_16_dim_85,Dimension 85,-0.14001867175102234
token_16_dim_86,Dimension 86,-0.07771659642457962
token_16_dim_87,Dimension 87,-0.039978425949811935
token_16_dim_88,Dimension 88,-0.13880619406700134
token_16_dim_89,Dimension 89,0.01285642571747303
token_16_dim_90,Dimension 90,0.08494190871715546
token_16_dim_91,Dimension 91,-0.13648563623428345
token_16_dim_92,Dimension 92,0.014087531715631485
token_16_dim_93,Dimension 93,-0.142599955201149
token_16_dim_94,Dimension 94,-0.009641587734222412
token_16_dim_95,Dimension 95,-0.06637001782655716
token_16_dim_96,Dimension 96,-0.27858516573905945
token_16_dim_97,Dimension 97,-0.2875128984451294
token_16_dim_98,Dimension 98,0.03189723193645477
token_16_dim_99,Dimension 99,0.21839644014835358
token_16_dim_100,Dimension 100,-0.13726261258125305
token_16_dim_101,Dimension 101,-0.06303098797798157
token_16_dim_102,Dimension 102,0.2146247923374176
token_16_dim_103,Dimension 103,0.16086655855178833
token_16_dim_104,Dimension 104,0.02574624866247177
token_16_dim_105,Dimension 105,-0.039370253682136536
token_16_dim_106,Dimension 106,0.10243260860443115
token_16_dim_107,Dimension 107,0.2406282275915146
token_16_dim_108,Dimension 108,-0.06373196840286255
token_16_dim_109,Dimension 109,-0.003521593986079097
token_16_dim_110,Dimension 110,0.09692882001399994
token_16_dim_111,Dimension 111,0.07425043731927872
token_16_dim_112,Dimension 112,0.23058825731277466
token_16_dim_113,Dimension 113,0.02418755739927292
token_16_dim_114,Dimension 114,0.12197114527225494
token_16_dim_115,Dimension 115,-0.17531947791576385
token_16_dim_116,Dimension 116,-0.007664132863283157
token_16_dim_117,Dimension 117,0.37829098105430603
token_16_dim_118,Dimension 118,0.22406360507011414
token_16_dim_119,Dimension 119,0.10820765048265457
token_16_dim_120,Dimension 120,-0.02280745655298233
token_16_dim_121,Dimension 121,0.1755468249320984
token_16_dim_122,Dimension 122,-0.2517019510269165
token_16_dim_123,Dimension 123,0.44296643137931824
token_16_dim_124,Dimension 124,-0.17164160311222076
token_16_dim_125,Dimension 125,-0.04117151349782944
token_16_dim_126,Dimension 126,0.0021011605858802795
token_16_dim_127,Dimension 127,-0.3992278575897217
token_16_dim_128,Dimension 128,0.6215028762817383
token_16_dim_129,Dimension 129,0.10816630721092224
token_16_dim_130,Dimension 130,0.27413028478622437
token_16_dim_131,Dimension 131,0.10469474643468857
token_16_dim_132,Dimension 132,0.22581805288791656
token_16_dim_133,Dimension 133,0.12175460159778595
token_16_dim_134,Dimension 134,-0.05216482654213905
token_16_dim_135,Dimension 135,0.030117079615592957
token_16_dim_136,Dimension 136,0.21496689319610596
token_16_dim_137,Dimension 137,0.005479658022522926
token_16_dim_138,Dimension 138,-0.009962436743080616
token_16_dim_139,Dimension 139,-0.09213843196630478
token_16_dim_140,Dimension 140,0.352161705493927
token_16_dim_141,Dimension 141,0.3773602545261383
token_16_dim_142,Dimension 142,0.18003031611442566
token_16_dim_143,Dimension 143,0.019428052008152008
token_16_dim_144,Dimension 144,0.13850396871566772
token_16_dim_145,Dimension 145,-0.49452686309814453
token_16_dim_146,Dimension 146,0.1099286824464798
token_16_dim_147,Dimension 147,0.070493184030056
token_16_dim_148,Dimension 148,-0.0927613377571106
token_16_dim_149,Dimension 149,-0.15049415826797485
token_16_dim_150,Dimension 150,-0.012814207002520561
token_16_dim_151,Dimension 151,0.0648217722773552
token_16_dim_152,Dimension 152,0.11385032534599304
token_16_dim_153,Dimension 153,-0.038907069712877274
token_16_dim_154,Dimension 154,0.24568334221839905
token_16_dim_155,Dimension 155,-0.15648792684078217
token_16_dim_156,Dimension 156,0.12587863206863403
token_16_dim_157,Dimension 157,0.029393183067440987
token_16_dim_158,Dimension 158,0.08040161430835724
token_16_dim_159,Dimension 159,0.15529277920722961
token_16_dim_160,Dimension 160,-0.15046587586402893
token_16_dim_161,Dimension 161,-0.2007780820131302
token_16_dim_162,Dimension 162,-0.20045343041419983
token_16_dim_163,Dimension 163,-0.42582201957702637
token_16_dim_164,Dimension 164,-0.046284161508083344
token_16_dim_165,Dimension 165,-0.054093070328235626
token_16_dim_166,Dimension 166,0.15828517079353333
token_16_dim_167,Dimension 167,0.015065882354974747
token_16_dim_168,Dimension 168,-0.14584079384803772
token_16_dim_169,Dimension 169,-0.0024091117084026337
token_16_dim_170,Dimension 170,-0.016536470502614975
token_16_dim_171,Dimension 171,-0.16259361803531647
token_16_dim_172,Dimension 172,-0.21294163167476654
token_16_dim_173,Dimension 173,-0.028825577348470688
token_16_dim_174,Dimension 174,-0.03711536526679993
token_16_dim_175,Dimension 175,-0.04663613438606262
token_16_dim_176,Dimension 176,0.12770289182662964
token_16_dim_177,Dimension 177,-0.04796784371137619
token_16_dim_178,Dimension 178,0.04100267216563225
token_16_dim_179,Dimension 179,0.1591896265745163
token_16_dim_180,Dimension 180,0.09074463695287704
token_16_dim_181,Dimension 181,0.07981114834547043
token_16_dim_182,Dimension 182,-0.06857597827911377
token_16_dim_183,Dimension 183,0.029104188084602356
token_16_dim_184,Dimension 184,-0.14220815896987915
token_16_dim_185,Dimension 185,-0.13450899720191956
token_16_dim_186,Dimension 186,0.0634160116314888
token_16_dim_187,Dimension 187,-0.033056460320949554
token_16_dim_188,Dimension 188,0.18198001384735107
token_16_dim_189,Dimension 189,0.030409909784793854
token_16_dim_190,Dimension 190,-0.3463347852230072
token_16_dim_191,Dimension 191,-0.1968352198600769
token_16_dim_192,Dimension 192,-0.09094342589378357
token_16_dim_193,Dimension 193,0.02148532122373581
token_16_dim_194,Dimension 194,-0.34974369406700134
token_16_dim_195,Dimension 195,0.02316083014011383
token_16_dim_196,Dimension 196,0.13187246024608612
token_16_dim_197,Dimension 197,0.026525646448135376
token_16_dim_198,Dimension 198,0.2518088221549988
token_16_dim_199,Dimension 199,-0.19991594552993774
token_16_dim_200,Dimension 200,0.24172621965408325
token_16_dim_201,Dimension 201,-0.014520056545734406
token_16_dim_202,Dimension 202,0.041688643395900726
token_16_dim_203,Dimension 203,-0.024539146572351456
token_16_dim_204,Dimension 204,-0.19923004508018494
token_16_dim_205,Dimension 205,0.0134379081428051
token_16_dim_206,Dimension 206,-0.011552825570106506
token_16_dim_207,Dimension 207,-0.1350257694721222
token_16_dim_208,Dimension 208,0.060200776904821396
token_16_dim_209,Dimension 209,-0.10601000487804413
token_16_dim_210,Dimension 210,-0.03217498958110809
token_16_dim_211,Dimension 211,-0.04102293774485588
token_16_dim_212,Dimension 212,0.23085859417915344
token_16_dim_213,Dimension 213,0.14884820580482483
token_16_dim_214,Dimension 214,-0.16235220432281494
token_16_dim_215,Dimension 215,-0.29486480355262756
token_16_dim_216,Dimension 216,-0.09867379814386368
token_16_dim_217,Dimension 217,0.15729475021362305
token_16_dim_218,Dimension 218,0.03185657784342766
token_16_dim_219,Dimension 219,0.12279807031154633
token_16_dim_220,Dimension 220,-0.29795408248901367
token_16_dim_221,Dimension 221,-0.13128110766410828
token_16_dim_222,Dimension 222,0.01813928224146366
token_16_dim_223,Dimension 223,-0.07196304202079773
token_16_dim_224,Dimension 224,-0.013394257053732872
token_16_dim_225,Dimension 225,-0.37548601627349854
token_16_dim_226,Dimension 226,-0.10595233738422394
token_16_dim_227,Dimension 227,-0.042046528309583664
token_16_dim_228,Dimension 228,0.0653533786535263
token_16_dim_229,Dimension 229,0.04950958490371704
token_16_dim_230,Dimension 230,-0.13919781148433685
token_16_dim_231,Dimension 231,0.012262344360351562
token_16_dim_232,Dimension 232,0.10137447714805603
token_16_dim_233,Dimension 233,0.2616861164569855
token_16_dim_234,Dimension 234,0.6046739816665649
token_16_dim_235,Dimension 235,-0.03476407378911972
token_16_dim_236,Dimension 236,-0.22556284070014954
token_16_dim_237,Dimension 237,0.30562373995780945
token_16_dim_238,Dimension 238,-0.023100541904568672
token_16_dim_239,Dimension 239,-0.05948961526155472
token_16_dim_240,Dimension 240,-0.06852895021438599
token_16_dim_241,Dimension 241,-0.0834440141916275
token_16_dim_242,Dimension 242,0.12093100696802139
token_16_dim_243,Dimension 243,0.2821325659751892
token_16_dim_244,Dimension 244,0.10111581534147263
token_16_dim_245,Dimension 245,-0.0057719070464372635
token_16_dim_246,Dimension 246,-0.18083615601062775
token_16_dim_247,Dimension 247,0.06908542662858963
token_16_dim_248,Dimension 248,-0.15709425508975983
token_16_dim_249,Dimension 249,0.018635626882314682
token_16_dim_250,Dimension 250,-0.10301937162876129
token_16_dim_251,Dimension 251,0.05972027778625488
token_16_dim_252,Dimension 252,-0.12142154574394226
token_16_dim_253,Dimension 253,0.34708330035209656
token_16_dim_254,Dimension 254,-0.006122082471847534
token_16_dim_255,Dimension 255,0.3442658483982086
token_17,Token: ם,Contribution to sum
token_17_dim_0,Dimension 0,0.43259719014167786
token_17_dim_1,Dimension 1,0.025033339858055115
token_17_dim_2,Dimension 2,0.24662475287914276
token_17_dim_3,Dimension 3,-0.3470340669155121
token_17_dim_4,Dimension 4,0.26987817883491516
token_17_dim_5,Dimension 5,-0.06247423589229584
token_17_dim_6,Dimension 6,-0.0063751861453056335
token_17_dim_7,Dimension 7,0.07109290361404419
token_17_dim_8,Dimension 8,0.05033691227436066
token_17_dim_9,Dimension 9,-0.2341780960559845
token_17_dim_10,Dimension 10,0.03634925186634064
token_17_dim_11,Dimension 11,0.01462208479642868
token_17_dim_12,Dimension 12,0.19888855516910553
token_17_dim_13,Dimension 13,0.042817577719688416
token_17_dim_14,Dimension 14,0.23359006643295288
token_17_dim_15,Dimension 15,-0.05925418436527252
token_17_dim_16,Dimension 16,0.004913195967674255
token_17_dim_17,Dimension 17,-0.3139697313308716
token_17_dim_18,Dimension 18,-0.009398773312568665
token_17_dim_19,Dimension 19,-0.01266106590628624
token_17_dim_20,Dimension 20,0.05004141479730606
token_17_dim_21,Dimension 21,0.008464079350233078
token_17_dim_22,Dimension 22,-0.08536623418331146
token_17_dim_23,Dimension 23,-0.0827786847949028
token_17_dim_24,Dimension 24,-0.26088789105415344
token_17_dim_25,Dimension 25,0.028855226933956146
token_17_dim_26,Dimension 26,0.104496531188488
token_17_dim_27,Dimension 27,-0.06928063929080963
token_17_dim_28,Dimension 28,0.18848982453346252
token_17_dim_29,Dimension 29,-0.0861143171787262
token_17_dim_30,Dimension 30,-0.12069210410118103
token_17_dim_31,Dimension 31,0.2625979483127594
token_17_dim_32,Dimension 32,-0.0501263290643692
token_17_dim_33,Dimension 33,-0.013327471911907196
token_17_dim_34,Dimension 34,-0.0652628242969513
token_17_dim_35,Dimension 35,-0.009211733937263489
token_17_dim_36,Dimension 36,-0.16771391034126282
token_17_dim_37,Dimension 37,0.0906272903084755
token_17_dim_38,Dimension 38,0.13120195269584656
token_17_dim_39,Dimension 39,0.2276313751935959
token_17_dim_40,Dimension 40,-0.03200840577483177
token_17_dim_41,Dimension 41,0.15539833903312683
token_17_dim_42,Dimension 42,-0.007144853472709656
token_17_dim_43,Dimension 43,-0.02156931906938553
token_17_dim_44,Dimension 44,-0.11271433532238007
token_17_dim_45,Dimension 45,-0.19145262241363525
token_17_dim_46,Dimension 46,-0.1280706524848938
token_17_dim_47,Dimension 47,-0.07192399352788925
token_17_dim_48,Dimension 48,0.06216149032115936
token_17_dim_49,Dimension 49,0.12110122293233871
token_17_dim_50,Dimension 50,0.23759213089942932
token_17_dim_51,Dimension 51,0.07009998708963394
token_17_dim_52,Dimension 52,0.23184698820114136
token_17_dim_53,Dimension 53,-0.08500340580940247
token_17_dim_54,Dimension 54,-0.26880815625190735
token_17_dim_55,Dimension 55,0.020019879564642906
token_17_dim_56,Dimension 56,-0.29836729168891907
token_17_dim_57,Dimension 57,0.02800564467906952
token_17_dim_58,Dimension 58,0.038806334137916565
token_17_dim_59,Dimension 59,0.1977837234735489
token_17_dim_60,Dimension 60,-0.1851309835910797
token_17_dim_61,Dimension 61,-0.5427197217941284
token_17_dim_62,Dimension 62,-0.4449509382247925
token_17_dim_63,Dimension 63,0.028531011193990707
token_17_dim_64,Dimension 64,-0.15169447660446167
token_17_dim_65,Dimension 65,-0.03964030742645264
token_17_dim_66,Dimension 66,-0.16206441819667816
token_17_dim_67,Dimension 67,-0.1241331696510315
token_17_dim_68,Dimension 68,0.06475701183080673
token_17_dim_69,Dimension 69,0.13062383234500885
token_17_dim_70,Dimension 70,0.11299427598714828
token_17_dim_71,Dimension 71,0.2479052096605301
token_17_dim_72,Dimension 72,0.04278732091188431
token_17_dim_73,Dimension 73,0.027144581079483032
token_17_dim_74,Dimension 74,0.2854938507080078
token_17_dim_75,Dimension 75,-0.06459611654281616
token_17_dim_76,Dimension 76,0.26252028346061707
token_17_dim_77,Dimension 77,-0.09279247373342514
token_17_dim_78,Dimension 78,0.046199459582567215
token_17_dim_79,Dimension 79,-0.02909342385828495
token_17_dim_80,Dimension 80,0.12871277332305908
token_17_dim_81,Dimension 81,-0.0008783191442489624
token_17_dim_82,Dimension 82,0.07033838331699371
token_17_dim_83,Dimension 83,-0.07287885248661041
token_17_dim_84,Dimension 84,-0.09397358447313309
token_17_dim_85,Dimension 85,0.1450696587562561
token_17_dim_86,Dimension 86,0.0323568619787693
token_17_dim_87,Dimension 87,-0.11120909452438354
token_17_dim_88,Dimension 88,0.11723557114601135
token_17_dim_89,Dimension 89,0.008748231455683708
token_17_dim_90,Dimension 90,0.10410141944885254
token_17_dim_91,Dimension 91,-0.010405969806015491
token_17_dim_92,Dimension 92,-0.020182494074106216
token_17_dim_93,Dimension 93,0.039433129131793976
token_17_dim_94,Dimension 94,-0.15125234425067902
token_17_dim_95,Dimension 95,-0.08690878748893738
token_17_dim_96,Dimension 96,-0.3035164177417755
token_17_dim_97,Dimension 97,-0.1191546618938446
token_17_dim_98,Dimension 98,-0.07305073738098145
token_17_dim_99,Dimension 99,-0.26275336742401123
token_17_dim_100,Dimension 100,-0.20672442018985748
token_17_dim_101,Dimension 101,-0.0742734968662262
token_17_dim_102,Dimension 102,-0.007456033490598202
token_17_dim_103,Dimension 103,0.20174866914749146
token_17_dim_104,Dimension 104,-0.14332643151283264
token_17_dim_105,Dimension 105,0.09946398437023163
token_17_dim_106,Dimension 106,-0.22968634963035583
token_17_dim_107,Dimension 107,0.3248022198677063
token_17_dim_108,Dimension 108,-0.2705240249633789
token_17_dim_109,Dimension 109,0.01072136964648962
token_17_dim_110,Dimension 110,0.06059132516384125
token_17_dim_111,Dimension 111,0.00383574515581131
token_17_dim_112,Dimension 112,0.689528226852417
token_17_dim_113,Dimension 113,0.03157029300928116
token_17_dim_114,Dimension 114,-0.08549762517213821
token_17_dim_115,Dimension 115,0.19467931985855103
token_17_dim_116,Dimension 116,0.02424631640315056
token_17_dim_117,Dimension 117,-0.3086836636066437
token_17_dim_118,Dimension 118,-0.11211306601762772
token_17_dim_119,Dimension 119,0.03570271283388138
token_17_dim_120,Dimension 120,-0.12478100508451462
token_17_dim_121,Dimension 121,0.05776844173669815
token_17_dim_122,Dimension 122,-0.01995394006371498
token_17_dim_123,Dimension 123,-0.43598800897598267
token_17_dim_124,Dimension 124,-0.02345368079841137
token_17_dim_125,Dimension 125,0.0021409615874290466
token_17_dim_126,Dimension 126,0.40824389457702637
token_17_dim_127,Dimension 127,0.4124400019645691
token_17_dim_128,Dimension 128,0.6152926087379456
token_17_dim_129,Dimension 129,-0.16058523952960968
token_17_dim_130,Dimension 130,-0.2696428596973419
token_17_dim_131,Dimension 131,-0.1803707331418991
token_17_dim_132,Dimension 132,0.13414813578128815
token_17_dim_133,Dimension 133,-0.049059294164180756
token_17_dim_134,Dimension 134,-0.4372057020664215
token_17_dim_135,Dimension 135,0.1294536143541336
token_17_dim_136,Dimension 136,0.2687484622001648
token_17_dim_137,Dimension 137,0.11284666508436203
token_17_dim_138,Dimension 138,0.01421097107231617
token_17_dim_139,Dimension 139,0.020101388916373253
token_17_dim_140,Dimension 140,-0.21091075241565704
token_17_dim_141,Dimension 141,0.3483874201774597
token_17_dim_142,Dimension 142,-0.523495078086853
token_17_dim_143,Dimension 143,0.09735734760761261
token_17_dim_144,Dimension 144,-0.04688385874032974
token_17_dim_145,Dimension 145,0.22830435633659363
token_17_dim_146,Dimension 146,-0.026766307651996613
token_17_dim_147,Dimension 147,0.0022307708859443665
token_17_dim_148,Dimension 148,-0.0550464503467083
token_17_dim_149,Dimension 149,-0.04367643594741821
token_17_dim_150,Dimension 150,-0.07647179812192917
token_17_dim_151,Dimension 151,0.04889649525284767
token_17_dim_152,Dimension 152,0.12649115920066833
token_17_dim_153,Dimension 153,-0.013560136780142784
token_17_dim_154,Dimension 154,0.5705959796905518
token_17_dim_155,Dimension 155,-0.16242027282714844
token_17_dim_156,Dimension 156,0.0990181714296341
token_17_dim_157,Dimension 157,0.07510793954133987
token_17_dim_158,Dimension 158,0.11722447723150253
token_17_dim_159,Dimension 159,0.1986699104309082
token_17_dim_160,Dimension 160,0.12118414789438248
token_17_dim_161,Dimension 161,-0.037354975938797
token_17_dim_162,Dimension 162,-0.20295551419258118
token_17_dim_163,Dimension 163,0.14612647891044617
token_17_dim_164,Dimension 164,0.4262748956680298
token_17_dim_165,Dimension 165,-0.14879223704338074
token_17_dim_166,Dimension 166,0.1764325499534607
token_17_dim_167,Dimension 167,-0.0089249387383461
token_17_dim_168,Dimension 168,-0.2592623233795166
token_17_dim_169,Dimension 169,0.02938651666045189
token_17_dim_170,Dimension 170,-0.2784799337387085
token_17_dim_171,Dimension 171,-0.20186834037303925
token_17_dim_172,Dimension 172,0.3932172358036041
token_17_dim_173,Dimension 173,-0.12968549132347107
token_17_dim_174,Dimension 174,-0.4233003258705139
token_17_dim_175,Dimension 175,-0.0193149633705616
token_17_dim_176,Dimension 176,0.21159833669662476
token_17_dim_177,Dimension 177,-0.12078134715557098
token_17_dim_178,Dimension 178,-0.16070108115673065
token_17_dim_179,Dimension 179,0.02153594233095646
token_17_dim_180,Dimension 180,-0.03233891353011131
token_17_dim_181,Dimension 181,-0.0773320347070694
token_17_dim_182,Dimension 182,-0.08580434322357178
token_17_dim_183,Dimension 183,-0.012359093874692917
token_17_dim_184,Dimension 184,-0.06533745676279068
token_17_dim_185,Dimension 185,0.08609026670455933
token_17_dim_186,Dimension 186,-0.08491866290569305
token_17_dim_187,Dimension 187,-0.08479146659374237
token_17_dim_188,Dimension 188,0.025709008798003197
token_17_dim_189,Dimension 189,0.12625034153461456
token_17_dim_190,Dimension 190,0.23219014704227448
token_17_dim_191,Dimension 191,-0.17573094367980957
token_17_dim_192,Dimension 192,0.07664508372545242
token_17_dim_193,Dimension 193,0.07747703790664673
token_17_dim_194,Dimension 194,0.102039635181427
token_17_dim_195,Dimension 195,0.035607755184173584
token_17_dim_196,Dimension 196,0.22552743554115295
token_17_dim_197,Dimension 197,0.21800842881202698
token_17_dim_198,Dimension 198,-0.1710418164730072
token_17_dim_199,Dimension 199,-0.09084517508745193
token_17_dim_200,Dimension 200,0.19834649562835693
token_17_dim_201,Dimension 201,0.007994771003723145
token_17_dim_202,Dimension 202,0.11996153742074966
token_17_dim_203,Dimension 203,-0.07768717408180237
token_17_dim_204,Dimension 204,-0.07120825350284576
token_17_dim_205,Dimension 205,-0.08654247224330902
token_17_dim_206,Dimension 206,0.004789318889379501
token_17_dim_207,Dimension 207,-0.09466469287872314
token_17_dim_208,Dimension 208,0.01805587112903595
token_17_dim_209,Dimension 209,-0.19913285970687866
token_17_dim_210,Dimension 210,-0.07416757196187973
token_17_dim_211,Dimension 211,0.03876933082938194
token_17_dim_212,Dimension 212,0.06332249194383621
