step,description,value
token_8_dim_238,Dimension 238,0.07538292557001114
token_8_dim_239,Dimension 239,-0.3861101567745209
token_8_dim_240,Dimension 240,0.10081029683351517
token_8_dim_241,Dimension 241,-0.05256061628460884
token_8_dim_242,Dimension 242,0.055714480578899384
token_8_dim_243,Dimension 243,-0.19584108889102936
token_8_dim_244,Dimension 244,0.11490704119205475
token_8_dim_245,Dimension 245,0.13959220051765442
token_8_dim_246,Dimension 246,0.11355797946453094
token_8_dim_247,Dimension 247,-0.10482122004032135
token_8_dim_248,Dimension 248,0.0630207285284996
token_8_dim_249,Dimension 249,-0.1068262979388237
token_8_dim_250,Dimension 250,-0.10554604232311249
token_8_dim_251,Dimension 251,-0.09114204347133636
token_8_dim_252,Dimension 252,0.028195200487971306
token_8_dim_253,Dimension 253,-0.13626529276371002
token_8_dim_254,Dimension 254,0.01575734280049801
token_8_dim_255,Dimension 255,-0.013803938403725624
token_8_dim_256,Dimension 256,0.1709856390953064
token_8_dim_257,Dimension 257,0.09191830456256866
token_8_dim_258,Dimension 258,0.3612743020057678
token_8_dim_259,Dimension 259,0.35143738985061646
token_8_dim_260,Dimension 260,-0.03726588934659958
token_8_dim_261,Dimension 261,-0.06458574533462524
token_8_dim_262,Dimension 262,-0.21963097155094147
token_8_dim_263,Dimension 263,0.08035008609294891
token_8_dim_264,Dimension 264,0.18878775835037231
token_8_dim_265,Dimension 265,-0.1317657083272934
token_8_dim_266,Dimension 266,-0.056280333548784256
token_8_dim_267,Dimension 267,-0.058990731835365295
token_8_dim_268,Dimension 268,-0.026811465620994568
token_8_dim_269,Dimension 269,0.05330221354961395
token_8_dim_270,Dimension 270,-0.0012351907789707184
token_8_dim_271,Dimension 271,0.07180622220039368
token_8_dim_272,Dimension 272,-0.056045301258563995
token_8_dim_273,Dimension 273,0.06199783459305763
token_8_dim_274,Dimension 274,0.11731443554162979
token_8_dim_275,Dimension 275,-0.03347799554467201
token_8_dim_276,Dimension 276,0.154629185795784
token_8_dim_277,Dimension 277,0.10926969349384308
token_8_dim_278,Dimension 278,-0.16970768570899963
token_8_dim_279,Dimension 279,0.06758493930101395
token_8_dim_280,Dimension 280,-0.046232860535383224
token_8_dim_281,Dimension 281,-0.13901132345199585
token_8_dim_282,Dimension 282,-0.019614912569522858
token_8_dim_283,Dimension 283,0.15803594887256622
token_8_dim_284,Dimension 284,0.01517869345843792
token_8_dim_285,Dimension 285,0.05897170305252075
token_8_dim_286,Dimension 286,0.13662438094615936
token_8_dim_287,Dimension 287,-0.008629473857581615
token_8_dim_288,Dimension 288,0.06827575713396072
token_8_dim_289,Dimension 289,-0.0726400762796402
token_8_dim_290,Dimension 290,-0.20115867257118225
token_8_dim_291,Dimension 291,-0.07005923241376877
token_8_dim_292,Dimension 292,0.0004165384452790022
token_8_dim_293,Dimension 293,0.017513001337647438
token_8_dim_294,Dimension 294,0.1075863316655159
token_8_dim_295,Dimension 295,0.007331752218306065
token_8_dim_296,Dimension 296,0.029937800019979477
token_8_dim_297,Dimension 297,-0.1559511423110962
token_8_dim_298,Dimension 298,-0.039813168346881866
token_8_dim_299,Dimension 299,-0.08879333734512329
token_8_dim_300,Dimension 300,-0.10918822884559631
token_8_dim_301,Dimension 301,-0.05090603977441788
token_8_dim_302,Dimension 302,0.015612778253853321
token_8_dim_303,Dimension 303,0.12244769185781479
token_8_dim_304,Dimension 304,0.007258477155119181
token_8_dim_305,Dimension 305,0.1779874563217163
token_8_dim_306,Dimension 306,0.28481796383857727
token_8_dim_307,Dimension 307,0.06659834086894989
token_8_dim_308,Dimension 308,0.060662753880023956
token_8_dim_309,Dimension 309,0.11791771650314331
token_8_dim_310,Dimension 310,-0.060880403965711594
token_8_dim_311,Dimension 311,-0.011859935708343983
token_8_dim_312,Dimension 312,0.03621654212474823
token_8_dim_313,Dimension 313,0.423442542552948
token_8_dim_314,Dimension 314,0.14288991689682007
token_8_dim_315,Dimension 315,0.050278063863515854
token_8_dim_316,Dimension 316,0.19673341512680054
token_8_dim_317,Dimension 317,-0.20255999267101288
token_8_dim_318,Dimension 318,-0.00987822562456131
token_8_dim_319,Dimension 319,0.191568985581398
token_8_dim_320,Dimension 320,-0.26710084080696106
token_8_dim_321,Dimension 321,-0.2611421048641205
token_8_dim_322,Dimension 322,-0.1698387861251831
token_8_dim_323,Dimension 323,-0.053706150501966476
token_8_dim_324,Dimension 324,0.024496249854564667
token_8_dim_325,Dimension 325,-6.471946835517883e-05
token_8_dim_326,Dimension 326,0.3385297954082489
token_8_dim_327,Dimension 327,-0.007960428483784199
token_8_dim_328,Dimension 328,-0.01579448953270912
token_8_dim_329,Dimension 329,0.08674736320972443
token_8_dim_330,Dimension 330,0.005653573200106621
token_8_dim_331,Dimension 331,0.02016189880669117
token_8_dim_332,Dimension 332,0.023841988295316696
token_8_dim_333,Dimension 333,-0.07108902931213379
token_8_dim_334,Dimension 334,0.23124486207962036
token_8_dim_335,Dimension 335,0.21822206676006317
token_8_dim_336,Dimension 336,-0.07148237526416779
token_8_dim_337,Dimension 337,-0.381156325340271
token_8_dim_338,Dimension 338,-0.15282782912254333
token_8_dim_339,Dimension 339,-0.06769002974033356
token_8_dim_340,Dimension 340,0.010852680541574955
token_8_dim_341,Dimension 341,-0.09577769786119461
token_8_dim_342,Dimension 342,-0.20279565453529358
token_8_dim_343,Dimension 343,0.1809537708759308
token_8_dim_344,Dimension 344,0.0219067744910717
token_8_dim_345,Dimension 345,-0.06807870417833328
token_8_dim_346,Dimension 346,-0.06221040338277817
token_8_dim_347,Dimension 347,-0.007850263267755508
token_8_dim_348,Dimension 348,-0.05139361694455147
token_8_dim_349,Dimension 349,0.04870813712477684
token_8_dim_350,Dimension 350,-0.06615075469017029
token_8_dim_351,Dimension 351,-0.16301867365837097
token_8_dim_352,Dimension 352,-0.04074986279010773
token_8_dim_353,Dimension 353,0.12299390882253647
token_8_dim_354,Dimension 354,0.11919152736663818
token_8_dim_355,Dimension 355,0.09982774406671524
token_8_dim_356,Dimension 356,0.15378089249134064
token_8_dim_357,Dimension 357,0.1599452644586563
token_8_dim_358,Dimension 358,0.0498153381049633
token_8_dim_359,Dimension 359,-0.072142593562603
token_8_dim_360,Dimension 360,0.05573318153619766
token_8_dim_361,Dimension 361,-0.10565312206745148
token_8_dim_362,Dimension 362,-0.12010583281517029
token_8_dim_363,Dimension 363,0.19001717865467072
token_8_dim_364,Dimension 364,0.09882965683937073
token_8_dim_365,Dimension 365,0.16429397463798523
token_8_dim_366,Dimension 366,-0.014684503898024559
token_8_dim_367,Dimension 367,0.20581890642642975
token_8_dim_368,Dimension 368,0.06860843300819397
token_8_dim_369,Dimension 369,-0.18746043741703033
token_8_dim_370,Dimension 370,0.181682288646698
token_8_dim_371,Dimension 371,0.12069390714168549
token_8_dim_372,Dimension 372,0.0990501120686531
token_8_dim_373,Dimension 373,-0.023139528930187225
token_8_dim_374,Dimension 374,0.045467764139175415
token_8_dim_375,Dimension 375,0.28050318360328674
token_8_dim_376,Dimension 376,0.035382818430662155
token_8_dim_377,Dimension 377,-0.05265537649393082
token_8_dim_378,Dimension 378,-0.374437153339386
token_8_dim_379,Dimension 379,0.03374295309185982
token_8_dim_380,Dimension 380,-0.004184260033071041
token_8_dim_381,Dimension 381,-0.03718376159667969
token_8_dim_382,Dimension 382,-0.08068660646677017
token_8_dim_383,Dimension 383,-0.1378720998764038
token_8_dim_384,Dimension 384,-0.481915682554245
token_8_dim_385,Dimension 385,-0.016747891902923584
token_8_dim_386,Dimension 386,0.06920256465673447
token_8_dim_387,Dimension 387,0.07295116037130356
token_8_dim_388,Dimension 388,-0.054455362260341644
token_8_dim_389,Dimension 389,0.04048316180706024
token_8_dim_390,Dimension 390,-0.01653137616813183
token_8_dim_391,Dimension 391,-0.11117057502269745
token_8_dim_392,Dimension 392,0.0361066497862339
token_8_dim_393,Dimension 393,-0.012146517634391785
token_8_dim_394,Dimension 394,-0.044591259211301804
token_8_dim_395,Dimension 395,0.27138057351112366
token_8_dim_396,Dimension 396,-0.27455103397369385
token_8_dim_397,Dimension 397,0.02024448662996292
token_8_dim_398,Dimension 398,0.10367593169212341
token_8_dim_399,Dimension 399,0.22692334651947021
token_8_dim_400,Dimension 400,0.008852680213749409
token_8_dim_401,Dimension 401,0.4279807507991791
token_8_dim_402,Dimension 402,0.12435871362686157
token_8_dim_403,Dimension 403,-0.1907123625278473
token_8_dim_404,Dimension 404,-0.018259603530168533
token_8_dim_405,Dimension 405,0.001241656020283699
token_8_dim_406,Dimension 406,0.11347950994968414
token_8_dim_407,Dimension 407,0.028669700026512146
token_8_dim_408,Dimension 408,0.05572815239429474
token_8_dim_409,Dimension 409,-0.028260312974452972
token_8_dim_410,Dimension 410,0.07683640718460083
token_8_dim_411,Dimension 411,0.24870921671390533
token_8_dim_412,Dimension 412,-0.1593952476978302
token_8_dim_413,Dimension 413,-0.026967138051986694
token_8_dim_414,Dimension 414,-0.1882830560207367
token_8_dim_415,Dimension 415,0.08701752871274948
token_8_dim_416,Dimension 416,0.0018152790144085884
token_8_dim_417,Dimension 417,0.061464689671993256
token_8_dim_418,Dimension 418,0.15828970074653625
token_8_dim_419,Dimension 419,-0.19500674307346344
token_8_dim_420,Dimension 420,0.12383509427309036
token_8_dim_421,Dimension 421,-0.11491350829601288
token_8_dim_422,Dimension 422,-0.07148657739162445
token_8_dim_423,Dimension 423,0.10170044749975204
token_8_dim_424,Dimension 424,0.09015138447284698
token_8_dim_425,Dimension 425,0.01671198382973671
token_8_dim_426,Dimension 426,-0.11520302295684814
token_8_dim_427,Dimension 427,0.12271459400653839
token_8_dim_428,Dimension 428,0.07584689557552338
token_8_dim_429,Dimension 429,0.14172405004501343
token_8_dim_430,Dimension 430,-0.1422998160123825
token_8_dim_431,Dimension 431,-0.3466905653476715
token_8_dim_432,Dimension 432,-0.07469942420721054
token_8_dim_433,Dimension 433,-0.036241378635168076
token_8_dim_434,Dimension 434,-0.00046142563223838806
token_8_dim_435,Dimension 435,-0.06299937516450882
token_8_dim_436,Dimension 436,-0.10717035084962845
token_8_dim_437,Dimension 437,0.1639750450849533
token_8_dim_438,Dimension 438,0.14158228039741516
token_8_dim_439,Dimension 439,-0.18284621834754944
token_8_dim_440,Dimension 440,0.040209073573350906
token_8_dim_441,Dimension 441,0.23770439624786377
token_8_dim_442,Dimension 442,-0.20160314440727234
token_8_dim_443,Dimension 443,0.15519241988658905
token_8_dim_444,Dimension 444,-0.1929360181093216
token_8_dim_445,Dimension 445,0.024388447403907776
token_8_dim_446,Dimension 446,-0.12570084631443024
token_8_dim_447,Dimension 447,-0.023999352008104324
token_8_dim_448,Dimension 448,-0.10315960645675659
token_8_dim_449,Dimension 449,-0.006926377769559622
token_8_dim_450,Dimension 450,-0.0270199254155159
token_8_dim_451,Dimension 451,-0.0021338388323783875
token_8_dim_452,Dimension 452,-0.22452129423618317
token_8_dim_453,Dimension 453,0.06636177003383636
token_8_dim_454,Dimension 454,-0.20106954872608185
token_8_dim_455,Dimension 455,0.043779049068689346
token_8_dim_456,Dimension 456,0.08221748471260071
token_8_dim_457,Dimension 457,0.04713081195950508
token_8_dim_458,Dimension 458,0.06781192123889923
token_8_dim_459,Dimension 459,0.08356916159391403
token_8_dim_460,Dimension 460,0.09745203703641891
token_8_dim_461,Dimension 461,0.1163991168141365
token_8_dim_462,Dimension 462,0.03492989391088486
token_8_dim_463,Dimension 463,0.2697722315788269
token_8_dim_464,Dimension 464,0.15678280591964722
token_8_dim_465,Dimension 465,0.11174163967370987
token_8_dim_466,Dimension 466,-0.3067498803138733
token_8_dim_467,Dimension 467,-0.11452613770961761
token_8_dim_468,Dimension 468,0.05244719609618187
token_8_dim_469,Dimension 469,-0.2758477032184601
token_8_dim_470,Dimension 470,0.12150956690311432
token_8_dim_471,Dimension 471,-0.05503721162676811
token_8_dim_472,Dimension 472,0.11043970286846161
token_8_dim_473,Dimension 473,-0.03293919935822487
token_8_dim_474,Dimension 474,-0.04468119144439697
token_8_dim_475,Dimension 475,0.2557410001754761
token_8_dim_476,Dimension 476,-0.09680598974227905
token_8_dim_477,Dimension 477,0.1252417266368866
token_8_dim_478,Dimension 478,0.04845406115055084
token_8_dim_479,Dimension 479,-0.12643451988697052
token_8_dim_480,Dimension 480,-0.16282378137111664
token_8_dim_481,Dimension 481,0.005391014274209738
token_8_dim_482,Dimension 482,0.00547442864626646
token_8_dim_483,Dimension 483,0.08213872462511063
token_8_dim_484,Dimension 484,0.056290026754140854
token_8_dim_485,Dimension 485,-0.08312416076660156
token_8_dim_486,Dimension 486,0.09811791777610779
token_8_dim_487,Dimension 487,-0.04540364444255829
token_8_dim_488,Dimension 488,-0.05453355237841606
token_8_dim_489,Dimension 489,0.20929963886737823
token_8_dim_490,Dimension 490,-0.21726176142692566
token_8_dim_491,Dimension 491,0.16210146248340607
token_8_dim_492,Dimension 492,0.08613833785057068
token_8_dim_493,Dimension 493,0.0996854156255722
token_8_dim_494,Dimension 494,0.023952975869178772
token_8_dim_495,Dimension 495,0.15432316064834595
token_8_dim_496,Dimension 496,0.06600674986839294
token_8_dim_497,Dimension 497,-0.158737912774086
token_8_dim_498,Dimension 498,0.009843476116657257
token_8_dim_499,Dimension 499,0.0008324310183525085
token_8_dim_500,Dimension 500,-0.11869555711746216
token_8_dim_501,Dimension 501,0.21287986636161804
token_8_dim_502,Dimension 502,0.017002467066049576
token_8_dim_503,Dimension 503,0.16496212780475616
token_8_dim_504,Dimension 504,0.052435267716646194
token_8_dim_505,Dimension 505,-0.0023392420262098312
token_8_dim_506,Dimension 506,0.11797389388084412
token_8_dim_507,Dimension 507,-0.16883403062820435
token_8_dim_508,Dimension 508,0.11274053156375885
token_8_dim_509,Dimension 509,0.07355545461177826
token_8_dim_510,Dimension 510,0.13471068441867828
token_8_dim_511,Dimension 511,-0.18592852354049683
token_8_dim_512,Dimension 512,-0.060919031500816345
token_8_dim_513,Dimension 513,-0.25981131196022034
token_8_dim_514,Dimension 514,-0.0471716970205307
token_8_dim_515,Dimension 515,-0.07646645605564117
token_8_dim_516,Dimension 516,0.16891911625862122
token_8_dim_517,Dimension 517,-0.0400659516453743
token_8_dim_518,Dimension 518,0.03571276366710663
token_8_dim_519,Dimension 519,-0.10896915197372437
token_8_dim_520,Dimension 520,-0.01673782803118229
token_8_dim_521,Dimension 521,0.029925933107733727
token_8_dim_522,Dimension 522,0.035254135727882385
token_8_dim_523,Dimension 523,0.05078856274485588
token_8_dim_524,Dimension 524,0.0579167865216732
token_8_dim_525,Dimension 525,-0.12939199805259705
token_8_dim_526,Dimension 526,-0.011855936609208584
token_8_dim_527,Dimension 527,-0.05406945198774338
token_8_dim_528,Dimension 528,-0.16692401468753815
token_8_dim_529,Dimension 529,0.022431066259741783
token_8_dim_530,Dimension 530,0.015031534247100353
token_8_dim_531,Dimension 531,0.08755725622177124
token_8_dim_532,Dimension 532,-0.33794060349464417
token_8_dim_533,Dimension 533,0.05836805701255798
token_8_dim_534,Dimension 534,-0.03870440274477005
token_8_dim_535,Dimension 535,0.2159324735403061
token_8_dim_536,Dimension 536,0.048772070556879044
token_8_dim_537,Dimension 537,-0.2264285534620285
token_8_dim_538,Dimension 538,0.011686034500598907
token_8_dim_539,Dimension 539,0.2630367875099182
token_8_dim_540,Dimension 540,0.09751032292842865
token_8_dim_541,Dimension 541,0.2754874527454376
token_8_dim_542,Dimension 542,-0.011404909193515778
token_8_dim_543,Dimension 543,0.012779241427779198
token_8_dim_544,Dimension 544,0.11068395525217056
token_8_dim_545,Dimension 545,0.11645527929067612
token_8_dim_546,Dimension 546,-0.01046875212341547
token_8_dim_547,Dimension 547,0.19769369065761566
token_8_dim_548,Dimension 548,-0.023531736806035042
token_8_dim_549,Dimension 549,-0.18328319489955902
token_8_dim_550,Dimension 550,-0.046688977628946304
token_8_dim_551,Dimension 551,-0.044270049780607224
token_8_dim_552,Dimension 552,-0.2421112060546875
token_8_dim_553,Dimension 553,0.03042593039572239
token_8_dim_554,Dimension 554,0.046914245933294296
token_8_dim_555,Dimension 555,-1.2625423523629672e-32
token_8_dim_556,Dimension 556,-0.0648757591843605
token_8_dim_557,Dimension 557,0.10293925553560257
token_8_dim_558,Dimension 558,0.16808918118476868
token_8_dim_559,Dimension 559,0.18667975068092346
token_8_dim_560,Dimension 560,0.02394341304898262
token_8_dim_561,Dimension 561,-0.008449429646134377
token_8_dim_562,Dimension 562,-0.07501371204853058
token_8_dim_563,Dimension 563,0.11197647452354431
token_8_dim_564,Dimension 564,-0.0005190307274460793
token_8_dim_565,Dimension 565,-0.16830910742282867
token_8_dim_566,Dimension 566,0.15728044509887695
token_8_dim_567,Dimension 567,-0.10320433974266052
token_8_dim_568,Dimension 568,-0.01493077352643013
token_8_dim_569,Dimension 569,0.08859357237815857
token_8_dim_570,Dimension 570,0.12661662697792053
token_8_dim_571,Dimension 571,-0.08983616530895233
token_8_dim_572,Dimension 572,0.10020538419485092
token_8_dim_573,Dimension 573,-0.054249878972768784
token_8_dim_574,Dimension 574,-0.1452103704214096
token_8_dim_575,Dimension 575,0.15884585678577423
token_8_dim_576,Dimension 576,-0.019320333376526833
token_8_dim_577,Dimension 577,0.03212451934814453
token_8_dim_578,Dimension 578,-0.019028663635253906
token_8_dim_579,Dimension 579,0.10013072192668915
token_8_dim_580,Dimension 580,0.01401672512292862
token_8_dim_581,Dimension 581,0.00889359600841999
token_8_dim_582,Dimension 582,0.006197558715939522
token_8_dim_583,Dimension 583,-0.12382648140192032
token_8_dim_584,Dimension 584,-0.11440262198448181
token_8_dim_585,Dimension 585,0.02070149965584278
token_8_dim_586,Dimension 586,0.04648374021053314
token_8_dim_587,Dimension 587,-0.0030024743173271418
token_8_dim_588,Dimension 588,-0.0406021773815155
token_8_dim_589,Dimension 589,-0.11354157328605652
token_8_dim_590,Dimension 590,0.005812358111143112
token_8_dim_591,Dimension 591,-0.3347042202949524
token_8_dim_592,Dimension 592,0.048591189086437225
token_8_dim_593,Dimension 593,-0.07805260270833969
token_8_dim_594,Dimension 594,0.1250859498977661
token_8_dim_595,Dimension 595,-0.001749312854371965
token_8_dim_596,Dimension 596,-0.3682292103767395
token_8_dim_597,Dimension 597,0.05807545781135559
token_8_dim_598,Dimension 598,-0.16195715963840485
token_8_dim_599,Dimension 599,0.11017905175685883
token_8_dim_600,Dimension 600,0.16528679430484772
token_8_dim_601,Dimension 601,-0.04206547513604164
token_8_dim_602,Dimension 602,-0.023560110479593277
token_8_dim_603,Dimension 603,0.1254090815782547
token_8_dim_604,Dimension 604,-0.011860004626214504
token_8_dim_605,Dimension 605,-0.03666730970144272
token_8_dim_606,Dimension 606,0.013790516182780266
token_8_dim_607,Dimension 607,-0.06294934451580048
token_8_dim_608,Dimension 608,0.0369890034198761
token_8_dim_609,Dimension 609,-0.16745677590370178
token_8_dim_610,Dimension 610,-0.1658722311258316
token_8_dim_611,Dimension 611,-0.2592204809188843
token_8_dim_612,Dimension 612,-0.05809405818581581
token_8_dim_613,Dimension 613,-0.040497250854969025
token_8_dim_614,Dimension 614,0.012624199502170086
token_8_dim_615,Dimension 615,0.12489400804042816
token_8_dim_616,Dimension 616,0.1367504596710205
token_8_dim_617,Dimension 617,-0.23403961956501007
token_8_dim_618,Dimension 618,-0.00926554948091507
token_8_dim_619,Dimension 619,0.31204289197921753
token_8_dim_620,Dimension 620,-0.01497049629688263
token_8_dim_621,Dimension 621,0.17017126083374023
token_8_dim_622,Dimension 622,0.29588642716407776
token_8_dim_623,Dimension 623,0.1386733055114746
token_8_dim_624,Dimension 624,-0.10690490901470184
token_8_dim_625,Dimension 625,0.18057535588741302
token_8_dim_626,Dimension 626,0.050061389803886414
token_8_dim_627,Dimension 627,-0.055275462567806244
token_8_dim_628,Dimension 628,0.01944824680685997
token_8_dim_629,Dimension 629,-0.030611898750066757
token_8_dim_630,Dimension 630,-0.12389864772558212
token_8_dim_631,Dimension 631,0.052877120673656464
token_8_dim_632,Dimension 632,-0.019360484555363655
token_8_dim_633,Dimension 633,0.2967831492424011
token_8_dim_634,Dimension 634,-0.22438938915729523
token_8_dim_635,Dimension 635,0.16427220404148102
token_8_dim_636,Dimension 636,0.00519133172929287
token_8_dim_637,Dimension 637,0.0005828877910971642
token_8_dim_638,Dimension 638,-0.005743853747844696
token_8_dim_639,Dimension 639,0.01407594233751297
token_8_dim_640,Dimension 640,0.03464370220899582
token_8_dim_641,Dimension 641,-0.2775431275367737
token_8_dim_642,Dimension 642,0.11689623445272446
token_8_dim_643,Dimension 643,0.37965112924575806
token_8_dim_644,Dimension 644,0.0038602156564593315
token_8_dim_645,Dimension 645,0.26046469807624817
token_8_dim_646,Dimension 646,-0.012121330946683884
token_8_dim_647,Dimension 647,-0.11702892184257507
token_8_dim_648,Dimension 648,-0.09716697037220001
token_8_dim_649,Dimension 649,-0.13091814517974854
token_8_dim_650,Dimension 650,-0.03136512637138367
token_8_dim_651,Dimension 651,0.12715061008930206
token_8_dim_652,Dimension 652,-0.2164723426103592
token_8_dim_653,Dimension 653,-0.20658262073993683
token_8_dim_654,Dimension 654,0.08564746379852295
token_8_dim_655,Dimension 655,-0.09647399187088013
token_8_dim_656,Dimension 656,-0.10749542713165283
token_8_dim_657,Dimension 657,-0.11921891570091248
token_8_dim_658,Dimension 658,-0.24674959480762482
token_8_dim_659,Dimension 659,0.1005762591958046
token_8_dim_660,Dimension 660,-0.031312230974435806
token_8_dim_661,Dimension 661,0.19112220406532288
token_8_dim_662,Dimension 662,-0.08419687300920486
token_8_dim_663,Dimension 663,0.10609123110771179
token_8_dim_664,Dimension 664,-0.004681977443397045
token_8_dim_665,Dimension 665,-0.06816864758729935
token_8_dim_666,Dimension 666,-0.045426901429891586
token_8_dim_667,Dimension 667,-0.08053658902645111
token_8_dim_668,Dimension 668,-0.008459161967039108
token_8_dim_669,Dimension 669,-0.09427959471940994
token_8_dim_670,Dimension 670,-0.15152119100093842
token_8_dim_671,Dimension 671,0.1087140217423439
token_8_dim_672,Dimension 672,-0.030160700902342796
token_8_dim_673,Dimension 673,0.02335776761174202
token_8_dim_674,Dimension 674,-0.12286290526390076
token_8_dim_675,Dimension 675,-0.030227670446038246
token_8_dim_676,Dimension 676,0.032556720077991486
token_8_dim_677,Dimension 677,0.150750070810318
token_8_dim_678,Dimension 678,-0.10988262295722961
token_8_dim_679,Dimension 679,0.0035232417285442352
token_8_dim_680,Dimension 680,0.067894347012043
token_8_dim_681,Dimension 681,-0.0029546041041612625
token_8_dim_682,Dimension 682,0.08706144243478775
token_8_dim_683,Dimension 683,-0.0954735204577446
token_8_dim_684,Dimension 684,0.16797234117984772
token_8_dim_685,Dimension 685,-0.049920305609703064
token_8_dim_686,Dimension 686,-0.04770282283425331
token_8_dim_687,Dimension 687,-0.0213649682700634
token_8_dim_688,Dimension 688,5.705429657609784e-07
token_8_dim_689,Dimension 689,-0.09747448563575745
token_8_dim_690,Dimension 690,-0.05320175364613533
token_8_dim_691,Dimension 691,0.13067059218883514
token_8_dim_692,Dimension 692,-0.30113887786865234
token_8_dim_693,Dimension 693,-0.057785119861364365
token_8_dim_694,Dimension 694,-0.010584365576505661
token_8_dim_695,Dimension 695,-0.13780903816223145
token_8_dim_696,Dimension 696,-0.04998113214969635
token_8_dim_697,Dimension 697,0.010487048886716366
token_8_dim_698,Dimension 698,0.10064611583948135
token_8_dim_699,Dimension 699,0.02598699927330017
token_8_dim_700,Dimension 700,-0.06162456423044205
token_8_dim_701,Dimension 701,-0.05181076005101204
token_8_dim_702,Dimension 702,-0.1560097485780716
token_8_dim_703,Dimension 703,0.05010487511754036
token_8_dim_704,Dimension 704,0.028432834893465042
token_8_dim_705,Dimension 705,-0.04531485587358475
token_8_dim_706,Dimension 706,-0.05866517126560211
token_8_dim_707,Dimension 707,0.016118189319968224
token_8_dim_708,Dimension 708,0.11327297985553741
token_8_dim_709,Dimension 709,0.3192412853240967
token_8_dim_710,Dimension 710,0.028073158115148544
token_8_dim_711,Dimension 711,-0.3345557153224945
token_8_dim_712,Dimension 712,-0.0012967456132173538
token_8_dim_713,Dimension 713,-0.15221425890922546
token_8_dim_714,Dimension 714,0.24396322667598724
token_8_dim_715,Dimension 715,-0.05594601482152939
token_8_dim_716,Dimension 716,0.06811454147100449
token_8_dim_717,Dimension 717,0.24240611493587494
token_8_dim_718,Dimension 718,0.13482511043548584
token_8_dim_719,Dimension 719,-0.09470140188932419
token_8_dim_720,Dimension 720,0.04455909878015518
token_8_dim_721,Dimension 721,-0.05362604930996895
token_8_dim_722,Dimension 722,-0.17970328032970428
token_8_dim_723,Dimension 723,-0.16943421959877014
token_8_dim_724,Dimension 724,-0.03690095990896225
token_8_dim_725,Dimension 725,0.20467863976955414
token_8_dim_726,Dimension 726,0.11064628511667252
token_8_dim_727,Dimension 727,0.22737663984298706
token_8_dim_728,Dimension 728,0.3009531497955322
token_8_dim_729,Dimension 729,-0.05225418508052826
token_8_dim_730,Dimension 730,-0.13005489110946655
token_8_dim_731,Dimension 731,0.1765357255935669
token_8_dim_732,Dimension 732,0.016459722071886063
token_8_dim_733,Dimension 733,-0.25222334265708923
token_8_dim_734,Dimension 734,0.004617734812200069
token_8_dim_735,Dimension 735,-0.09542034566402435
token_8_dim_736,Dimension 736,0.09256632626056671
token_8_dim_737,Dimension 737,0.10132215172052383
token_8_dim_738,Dimension 738,0.12322881817817688
token_8_dim_739,Dimension 739,-0.10377401858568192
token_8_dim_740,Dimension 740,-0.04009333997964859
token_8_dim_741,Dimension 741,0.015211338177323341
token_8_dim_742,Dimension 742,-0.17865309119224548
token_8_dim_743,Dimension 743,-0.018724054098129272
token_8_dim_744,Dimension 744,-0.09283927828073502
token_8_dim_745,Dimension 745,0.12587472796440125
token_8_dim_746,Dimension 746,-0.18982818722724915
token_8_dim_747,Dimension 747,-0.006120920181274414
token_8_dim_748,Dimension 748,0.12466611713171005
token_8_dim_749,Dimension 749,-0.011749866418540478
token_8_dim_750,Dimension 750,0.044140275567770004
token_8_dim_751,Dimension 751,-0.059392400085926056
token_8_dim_752,Dimension 752,0.2046194076538086
token_8_dim_753,Dimension 753,0.10709469765424728
token_8_dim_754,Dimension 754,-0.00608835369348526
token_8_dim_755,Dimension 755,-0.09562082588672638
token_8_dim_756,Dimension 756,2.3731091176041504e-34
token_8_dim_757,Dimension 757,-0.010356527753174305
token_8_dim_758,Dimension 758,0.06909526884555817
token_8_dim_759,Dimension 759,0.04950946941971779
token_8_dim_760,Dimension 760,-0.08328790217638016
token_8_dim_761,Dimension 761,-0.1435379981994629
token_8_dim_762,Dimension 762,0.0957755595445633
token_8_dim_763,Dimension 763,0.004252269864082336
token_8_dim_764,Dimension 764,-0.0889071375131607
token_8_dim_765,Dimension 765,-0.019623681902885437
token_8_dim_766,Dimension 766,0.06053060665726662
token_8_dim_767,Dimension 767,-0.013933608308434486
token_9,Token: the,Contribution to sum
token_9_dim_0,Dimension 0,0.03656173124909401
token_9_dim_1,Dimension 1,-0.09481266140937805
token_9_dim_2,Dimension 2,-0.17396093904972076
token_9_dim_3,Dimension 3,-0.11280541121959686
token_9_dim_4,Dimension 4,-0.012874992564320564
token_9_dim_5,Dimension 5,-0.10802742093801498
token_9_dim_6,Dimension 6,-0.06308343261480331
token_9_dim_7,Dimension 7,-0.07149900496006012
token_9_dim_8,Dimension 8,-0.04369816184043884
token_9_dim_9,Dimension 9,0.025414716452360153
token_9_dim_10,Dimension 10,0.09797313809394836
token_9_dim_11,Dimension 11,-0.07012391835451126
token_9_dim_12,Dimension 12,-0.043668705970048904
token_9_dim_13,Dimension 13,-0.03816841542720795
token_9_dim_14,Dimension 14,0.22376854717731476
token_9_dim_15,Dimension 15,-0.08787427097558975
token_9_dim_16,Dimension 16,-0.07682512700557709
